author,text,published_at,like_count,product_name,product_brand,video_title
@AngelAshes36,"I handmake bath and body products and have no idea what B&BW is putting in their products to make them like chemical warfare.  My customers complain they can't use their products because they either make them sick or break them out with little pimples on places that make no sense, like the legs and forearms.  My husband is used to me gathering designer perfume strips and sniffing them next to him in the passenger seat, and he never complains, but I'm pretty much banned from bringing B&BW body spray strips in the car.  Don't wear them unless you're okay with severely sickening a lot of people.  Every year, the quality of their product gets worse.  They are INSANELY overpriced for what you actually get.  I've bought Middle Eastern perfume for the same price as one of their body sprays, which don't last but a few minutes but still managed to leave a toxic atmosphere.",2024-10-11T14:33:56Z,6,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@carcar7173,Love it! You don't need sound to express your self,2024-10-11T10:32:42Z,3,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@giamessina3401,Straight to the point ..love it lol,2024-10-08T11:46:50Z,21,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@julietalepez6740,Ame que no hablara nada 😂❤😂,2024-10-06T12:23:33Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@kfountain73,I don't understand the obsession with Delina.  Too much rose,2024-10-05T12:58:42Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@ShawdiR,The amount of times I’ve watched this….,2024-10-05T06:24:42Z,2,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@EricaTroxel,The way you said it made me smile ❤❤,2024-10-03T02:20:19Z,4,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@zeze1510,Boycott for ever . Thank you,2024-10-02T23:13:59Z,4,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@johannapina8734,Seria mejot si hablara..,2024-10-01T18:35:29Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@raikijaa,Omg actually silent and not repetitive!! Amazing lol,2024-09-30T03:28:19Z,53,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@Amatullaah.1,"The drydown of Viva Vanilla, to my nose, is identical to Ariana Grande Mod Vanilla. But it has an atrocious black-pepper-bomb of an opening.",2024-09-26T21:00:59Z,1,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@idfkkkkkkkkkk,random but could u review the ysl libra parfum!,2024-09-24T13:40:43Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@user-mp8qn1kt5t,Speak,2024-09-24T01:43:34Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@meriani777,Can you do the reverse of this? I wanna find the mid-tier to high end perfume version of bbw Chamgpagne toast.,2024-09-22T16:09:20Z,5,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@littlered786,So does petal parade smell like prada??,2024-09-21T02:29:47Z,3,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@miamor33765,"Eehhh ummm , sorry but your yes n nay expression 😅 are not bilingual

Only one I think you like it was Delina",2024-09-21T00:27:55Z,1,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@astrokoneko,i understood every word,2024-09-20T13:17:05Z,1,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@reneelovejoy5302,🤣🤣🤣🤣🤣🤣🤣🤣,2024-09-18T15:30:01Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@stephanielumpkins,The Vanilla one smells awful,2024-09-17T18:37:26Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@allaennawilliams2306,Petal Parade ❤,2024-09-13T23:32:07Z,17,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@Prince_santana,"Read this plz😢💔 Bath and Body Works has confirmed to me that they still sell in mainland China that requires their products to be tested on animals. This statement online also confirms this fact. Therefore, Bath and Body Works is not cruelty-free. Fortunately, there are many 100% cruelty-free brands that make a great alternative. For a full list of 100% cruelty-free bath and body brands,",2024-09-13T21:38:39Z,21,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@mssmitty5308,"OK. You’re adorable. This video is adorable. 🥰 
That’s it. I have nothing further.",2024-09-13T06:15:01Z,59,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@Pjas-nu7ts,Bath and body works is a dupe house,2024-09-12T07:37:20Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@mirelastoica8752,Please write them so we can have the list❤🎉,2024-09-11T16:29:42Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@Ari-ge5cp,Have you tried any Laffata perfumes?  I think they're from the middle east,2024-09-10T06:40:18Z,6,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@cornerflat,I TRUST YOU ❤,2024-09-09T18:32:32Z,1,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@lay495,Lol love this 😂,2024-09-07T05:04:52Z,2,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@divyasasidharan2960,I think u should speak. It's taking more time n I have no clue what's going on 😭,2024-09-07T04:37:33Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@KL-Lady,I understand.,2024-09-06T22:38:33Z,1,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@justiceforthesink,Haha this was fun,2024-09-06T10:22:55Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@beautifulvictory9683,IMHO: I kinda wish all reviews were like this. 😊,2024-09-05T14:36:54Z,18,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@syedazarintasnim,"I love love loveee rose notes in fragrances, when done right. So I literally sprinted to place an order for 'Covered in Roses' after watching your video the other day.",2024-09-05T07:38:07Z,21,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@lilac3606,Have you tried jusbox? I just bought the discovery set. So far I really like sirens & sailors,2024-09-05T05:37:06Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@kylie7406,"Random but you mentioned you rock climb in another vid, what scents do you like to wear for climbing?",2024-09-05T05:20:50Z,0,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@MandyTheQuack,I wish those were available where I live 😭 we JUST last month got Bath & Body Works here 😭😭😭,2024-09-05T05:14:24Z,2,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@tyishaariel,"Perfect! Great review. Glad I finally got my hands on Covered in Roses. As a lifelong rose enthusiast, I admire the fragrance very much! Was sooo pleasantly surprised… and impressed. ✨🌹✨",2024-09-05T04:14:34Z,64,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@nerdstuff0000,Viva Vanilla is inspired by Byredo's Vanille Antique.❤,2024-09-05T02:31:09Z,10,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@meganchapa7615,"I actually can't have my volume up rn bc I'm in a public place, so this is extremely good timing",2024-09-05T00:15:57Z,49,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@JLJ725,The if you musk got cut off 😩 that’s the one I’m most curious about haha,2024-09-04T22:37:53Z,5,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@JMED0000,Is ad disclosure not a thing enforced in Canada?,2024-09-04T19:45:50Z,2,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@presonusfanboy42,YOUR FRECKLES GIVE ME LIFE❤,2024-09-04T19:31:19Z,36,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@FL-ez3dk,I recently went to Bath and body Works to smell the dupes. They are all so alcohol forward. I am new to the perfume world and Im trying tons of samples from lucky scent and I’m really enjoying this new hobby. The problem now is I can tell the difference between quality perfumes and bargain ones. So the bath and body work items just smell so cheap to me.,2024-09-04T19:26:24Z,512,Amber Musk Eau de Parfum Travel Spray,aerin,Bath &amp; Body Works Every Luxuries Collection (pt 1) #affordablefragrances #perfumedupes
@LuuLuusGarden,What do you like from House of Aerin?,2020-06-04T18:09:14Z,0,Hibiscus Palm Eau de Parfum,aerin,My Perfume Collection | Estee Lauder Aerin Fragrance Haul
@helo-ase,"Hi mba, rekomen versi lokalnya dong. Tks ya",2021-07-15T15:46:07Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@naranami7755,"Yg paling the best mana mbak, pengen nambah koleksi 😍",2020-12-01T07:53:51Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@bettyoktavia2437,"kak, kalau issey miyake yang edt pernah coba?",2020-07-13T09:45:02Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@DavidChAKalalo,"Tiffany & Co menarik 🤗

Mantap kak list nya 👍",2020-07-04T14:45:32Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@liyalailaturrohmah4951,Weww pengen cobaaa,2020-06-25T21:54:45Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@natassiajournal,"This is my cup of tea 😍 ☕️ Salam kenal, saya subscriber baru..",2020-06-24T12:23:05Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@hannysoetanto5304,Hadir...👍,2020-06-22T13:39:17Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@mandala_tvofficial266,Kak Dayuu😻,2020-06-22T04:34:02Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@erlyayuherianti1582,"Sukses selalu, rajin upload 👍",2020-06-22T00:14:41Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@thedanione8927,"Estee lauder dan aerin lauder bukan perfumers, tp pengusaha kosmetik",2020-06-21T16:02:19Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@indofragz,✨👍🏻,2020-06-21T13:29:58Z,2,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@pantai9635,💚💚💚,2020-06-21T13:06:46Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@TheScentist,Pertamax!,2020-06-21T10:32:33Z,0,Waterlily Sun,aerin,TOP 3 PARFUM FRESH &amp; CLEAN
@fegermany2413,Thank you for this video. You are right the Black bottle is so gorgeous. After 2 years I never get tired of erba pura dna . I put this on my next buy,2025-03-18T19:31:36Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@simpaticaafilipina,Souvenir Floral Bouquet is not similar to Delina Exclusif but to the original Delina.,2024-12-19T15:14:50Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@natalia-gc3rg,"I looove looove loove afnan souvenir floral bouqet (like delina and angel nova) and afnan souvenir rose (like kirke or erba pura ), it is big woow ❤❤❤super strong and longevity 24h plus",2023-05-14T09:46:12Z,3,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@boost-9689,"How to tell the authenticity of Afnan perfumes from the box itself? Batch code, holographic sticker?",2023-02-13T11:49:18Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@Sweetstrawberrywine,"Strange, the Souvenir line lasts on me all day and projects heavily almost throughout. I heard already comments that these perfumes still linger in the hallway long time after I walked through it. Beast mode performers in all sectors: projection, sillage and longevity. At least on me. A great find, both of them.",2023-02-10T13:37:05Z,2,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@payupussy4031,"hi! Dessert Rose vs Xerjoff Erba Pura vs Maison Alhambra Arnach, what is your thought on that?",2023-01-08T07:12:35Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@badarchoudhary6486,"First , messi wins the WC and now bhai mentions me in his video , one of those moments where i can say ""i can die in peace now""",2022-12-21T11:19:50Z,1,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@tasossaros8375,Greetings 🖖,2022-12-20T16:27:56Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@acridpie4492,Try their Naseej line too,2022-12-20T09:03:31Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@BK-lb8uh,Hope you feel better.,2022-12-20T02:14:51Z,2,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@gamalielcenteno4801,👍👍👍👍,2022-12-20T02:13:21Z,0,Rose De Grasse,aerin,Afnan Souvenir Floral Bouquet/Desert Rose/Supremacy Pink/Rose De Grasse Reviews (4 Fragrances)
@RonHowardStudio,"เปิดแบ่ง
https://s.shopee.co.th/2frqOGhXl7",2024-08-25T10:42:06Z,0,Wild Geranium,aerin,Diptyque Geranium Odorata Unboxing (a complimentary gift from DTQ)
@mnsor79,I'm wearing Geranium Odorata bow for the first time. One of the many underrated gems of the house!,2021-11-21T19:34:16Z,1,Wild Geranium,aerin,Diptyque Geranium Odorata Unboxing (a complimentary gift from DTQ)
@daniarsuryowati,"Have no idea you have youtube channel, Gia 😍❤️❤️❤️❤️ Awesome editing & beautiful video",2021-03-29T09:53:22Z,0,Perfume Sampler Discovery Set,aerin,Daily Life in Paris: Mini Vlog and Bastille Perfume Smelling Session.
@linarthadarwis2016,So far I’m loving your editing. Enak banget dilihatnya. Sedikit saran ya... teksnya jangan terlalu cepat. Atau gak durasinya disesuaikan dengan panjang teks di layar. Soalnya ini terasa agak kecepetan jadi bacanya gak pernah selesai udah ilang aja dari layar.,2021-02-07T12:14:54Z,2,Perfume Sampler Discovery Set,aerin,Daily Life in Paris: Mini Vlog and Bastille Perfume Smelling Session.
@theolfaxtory,Hors-Piste and Bataille are my favorites!!!,2021-02-07T00:42:47Z,1,Perfume Sampler Discovery Set,aerin,Daily Life in Paris: Mini Vlog and Bastille Perfume Smelling Session.
@theolfaxtory,your vide is a whoooole mood 🙌🏾,2021-02-07T00:40:40Z,0,Perfume Sampler Discovery Set,aerin,Daily Life in Paris: Mini Vlog and Bastille Perfume Smelling Session.
@hamzahnasution,suka bangeetttt,2022-07-25T17:16:52Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@kakakmaria8921,Parfume nya seleranya samaan ..suka bgt reviewnya ..kapan2 review lagi ya ..suka dengernya .gara2 ini ak jadi beli christian dior yg rose gips 😄,2022-02-26T09:16:16Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@chitracl6929,Plizzzz bikin parfum collection lagi,2022-02-26T05:36:48Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@cinthiasanusi,suka banget kalau bahas topic ini🥺sering upload youtube lagi dong ka❤️,2021-11-07T03:15:48Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@raditrockfragrance,love this topic ❤️,2021-08-09T18:08:04Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@auroramaharani806,kak bikin update perfume collections kakak doongg,2021-04-10T08:53:14Z,4,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@vyche1231,"nyaman banget nontonin ampe abis, penjelasan nya niceee",2021-02-22T14:30:19Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@gitawidi6835,Ka sara selera parfumnya sama banget kaya aku thank u udah sharing,2020-12-27T12:27:54Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@afamuchtar7975,Yg kali ini Ngantuk kaka ngejelasinnya but i still very appreciate your yt as always,2020-12-21T05:31:01Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@permanaputra501,"Cantik amat mba sara,,mirip istri nya vino g bastian hihii salam pencinta parfum",2020-12-19T02:49:24Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@theliviosta,Narciso Rodriguez pure musc for her emg beneran seenak itu sih wanginya. Even gue yg cowok juga suka wanginya,2020-12-13T12:39:35Z,5,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@dewiariani3290,Iya iya lah kakak nama nya parfum aku jugak suka dengan mau in pewangian kakak 😂😂😂,2020-12-13T05:28:53Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@suaidibakhtiar,"Hai kak 😁😁😁
Ini review saya Mukhollat Nabawi
https://youtu.be/g4FAFSD6T7M
Reviewer pemula kak 🙏🙏🙏",2020-12-01T17:31:13Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@annisa2812,Selera kita samaaa 🥺 my current fav miss dior blooming boquet enaakk banget parah. You are gonna love it!,2020-11-12T12:37:58Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@zelorakim7154,Kenapa hidup mu aesthetic sekali hey! 😭♥️,2020-10-30T12:14:53Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@babyxaverienne1067,"Kalau ga salah dia ga Ada mentioned Black Opium dari tadi

Satu-satunya YouTuber yang parfume collectionnya ga Ada YSL Black Opium",2020-10-02T04:48:16Z,18,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@lumiere.taqi93,Btw di 20:30 itu suara apa ya? Ada yg denger ga? 😅,2020-09-19T16:46:01Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ayuhopmansvw1941,Anjiiingnya menggemaskan bangetttttt,2020-08-21T09:52:23Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@dewiariani3290,Kakak suka wanginya  dengan flora,2020-08-19T04:36:36Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@andytiarap9946,"Halo dear, kami menjual berbagai macam parfum original display dari store resmi, no kw/ori singapore, no fake dan no refil yah. Bisa cek langsung di instagram kami ya dear @halo.halona. Thankyou, have a blessed day 💕",2020-08-17T15:15:38Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@misnawati.shm214,Aku jga pakr yg Chloe enak banget,2020-08-03T15:31:27Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@lukmanhidayat320,Komen ya yg minat jean paul gaultier ultra male masih 90% (jogja),2020-07-01T10:29:48Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@sintaariesa796,"Omg almost basenotenya rose n vanilla
You must try parfum indi indo, brandnya hmns yg orgasm plis try it ❤",2020-06-08T16:05:26Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@meydap07,Please kasih tau 3 fav Parfume yg memang mostly di pake.,2020-06-03T09:43:54Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@nugrohopribadi5386,"Gw kira ini channel luar, ehh ternyata Indonesia, i like it👍",2020-06-02T07:52:28Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@angelixflo,Akhirnyaa nemu vloggers yg satu selera. Jd lbh yakin rekomennya setipe stlh km mention 2 chloe yg juga aku suka bgt2😂 thanks for the video😍,2020-05-18T20:14:53Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@IndoScents,"Review parfum cowok yang disuka dong
Yang recommend gitu 🤩",2020-04-28T12:01:43Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@enggarsp2489,Kak kalo review2 parfue lagi kasi  harganya juga ya✌😬,2020-04-27T14:46:58Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@kartikaparamitaklara6064,"Wow menarik! Bulgarian rose, jasmine, amber... Mantap! 😍",2020-04-25T00:30:31Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@winawina3407,Kak . Cobain dong miss dior rose and roses Yang baru .,2020-04-11T09:48:43Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@bluxxmau6114,"Patut dicoba teh pecinta roses, Initio Atomic Rose...wajib msk list",2020-04-09T17:33:12Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@mutiaeh,penasaran bgtt gucci bloom! huhu,2020-03-23T15:32:22Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@aamorJJ,"Have you ever tried Carolina Herrera - 212 VIP Rose soalnya scent yang kita suka samaa, floral, fresh, light ga cloying gituu with a fruity hint",2020-03-09T07:28:13Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@yuraBBVIP,"yess giorgio armani si emang juara i luv the scent
btw kak rara beli parfumnya dimana? ku keracunan byredo, rose gipsy sm parfum yg terakhir😂",2020-02-29T19:24:24Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@didiT47,Next time you should record two different videos in each language. It would be easier to follow. I love all those fragrances but it is driving me crazy  in two different languages,2020-02-28T13:50:22Z,2,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@meirityveruskha7602,Coba dong yg LV LA rose yg baru kt nya enak sm dyptique,2020-02-26T03:24:42Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@edme7600,"kalau aku biasanya pindahin parfumnya ke semacam atomizer kalau mau travel, biar ngga ribet bawa botolnya",2020-02-24T12:38:38Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@solarplexus107,"Gua suka nih ama sara.. alirannya sama kyk gw, suka tuberose, floral, amber, rose, jasmine.. kyknya bakal suka nih ama parfum2nya sara. Btw cobain tomford orchid yg pink, pasti suka jg deh🤗 cheers.",2020-02-22T17:15:39Z,10,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@daniasilvia845,"out satin mood kak, rose bngt",2020-02-22T08:56:20Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@megauu,"Thanks for sharing and give us your best as always😊❤️
I love the way you describe them and make me imagine😂
I hope i can afford them and collect them next time😊❤️❤️",2020-02-22T07:31:29Z,3,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ditaaliffia,You are so gorgggg,2020-02-22T07:27:53Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@pweedyadele,"Since you have viewers worldwide, it’ll be helpful if you write the names of the perfumes in the description box",2020-02-20T12:55:40Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@YuniGayet,Nice collection 👍... mampir2 ya ke chanel saya. Sy juga ngomongin/review parfum. Kebetulan tinggal di prancis surganya dunia per parfum an... salam kenal 🙋🏼‍♀️,2020-02-19T21:05:58Z,2,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@anadhitafirstdyahsari1368,Valentino Donna = Kathleen Light banget.... perfume fave neng kath,2020-02-18T17:29:54Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@nadirasafitrimohammad713,Kak beli yang rose gipsy di manaa? emg di indo ada??,2020-02-18T17:20:59Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
